,id,name,picture_url,host_id,host_since,host_response_rate,host_acceptance_rate,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,availability_90,review_scores_rating,calculated_host_listings_count,reviews_per_month,Hotel room,Private room,Shared room,host_since_interval,5 to 10,less than 5,Lprice,bathrooms_cislo,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighborhood_overview_1,host_location_1,host_about_1,host_is_superhost_t,host_has_profile_pic_t,host_identity_verified_t,has_availability_t,instant_bookable_t,price_range
4901,52179521,Boat in Praha 5 · 2 bedrooms · 2 beds · 1 shared bath,https://a0.muscache.com/pictures/miso/Hosting-52179521/original/45dc4b8a-c9cb-41cf-93af-4bdc30761896.jpeg,159588398,2017-11-21,80.0,100.0,Praha 5,50.05231,14.41006,Private room,3, shared bath,2.0,1775.0,1,365,65,4.333333333333333,5,0.18000000000000002,False,True,False,5 to 10,True,False,7.4815557019095165,1.0,False,False,True,False,True,True,False,True,True,True,True,1500-2000
4902,52231783,Hotel in Hlavní město Praha · ★4.0 · 1 bedroom · 2 beds · 1 private bath,https://a0.muscache.com/pictures/90721dea-e064-4563-81e7-2feb8dbf97bc.jpg,3524453,2012-09-10,100.0,100.0,Praha 2,50.07726,14.42399,Private room,2, private bath,2.0,850.0,21,1125,45,4.0,19,0.2,False,True,False, more than 10,False,False,6.745236349484363,1.0,False,False,True,False,False,False,False,True,True,True,True,500-1000
4903,52237430,Serviced apartment in Hlavní město Praha · ★4.94 · Studio · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52237430/original/189eb19c-329b-4255-9cb5-426a22fec85c.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.08888,14.42262,Entire home/apt,3, bath,2.0,1990.0,2,1125,0,4.94,81,3.74,False,False,False, more than 10,False,False,7.595889917718538,1.0,False,False,True,True,True,True,True,True,True,True,True,1500-2000
4904,52240340,Serviced apartment in Hlavní město Praha · ★4.94 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52240340/original/cb02b277-7fb0-44c9-87af-c41cb1ad5a00.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.0905,14.42267,Entire home/apt,4, bath,2.0,3120.0,2,1125,90,4.94,81,3.21,False,False,False, more than 10,False,False,8.045588280803528,1.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4905,52240918,Serviced apartment in Hlavní město Praha · ★4.94 · 2 bedrooms · 3 beds · 2 baths,https://a0.muscache.com/pictures/miso/Hosting-52240918/original/87fec3da-d777-49a4-9f68-aadb87f9e285.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.08902,14.42376,Entire home/apt,6, baths,3.0,6509.0,2,1125,79,4.94,81,2.29,False,False,False, more than 10,False,False,8.780941113572387,2.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4906,52252555,Serviced apartment in Hlavní město Praha · ★4.78 · Studio · 1 bed · 1 bath,https://a0.muscache.com/pictures/76603f68-afe5-41fd-88b3-572788452bee.jpg,65760645,2016-04-04,100.0,98.0,Praha 1,50.07757,14.42871,Entire home/apt,2, bath,1.0,2272.0,1,1125,90,4.78,43,1.82,False,False,False,5 to 10,True,False,7.7284157798410416,1.0,False,False,True,False,True,True,False,True,True,True,True,2000-2500
4909,52289725,Serviced apartment in Hlavní město Praha · ★4.93 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52289725/original/1f0e20fb-a8f0-409e-b31b-013ed7a58c3d.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.09079,14.42444,Entire home/apt,4, bath,2.0,3823.0,2,1125,85,4.93,81,2.52,False,False,False, more than 10,False,False,8.248790733696413,1.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4910,52291012,Serviced apartment in Hlavní město Praha · ★4.87 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52291012/original/e36e07bc-3c79-41cf-836b-c23585db7fca.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.09075,14.42404,Entire home/apt,4, bath,2.0,3221.0,2,1125,0,4.87,81,2.2,False,False,False, more than 10,False,False,8.0774471493312,1.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4911,52291082,Serviced apartment in Hlavní město Praha · ★4.95 · 2 bedrooms · 3 beds · 2 baths,https://a0.muscache.com/pictures/miso/Hosting-52291082/original/1f443591-eb9b-41e9-9dbd-039d5805e6a7.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.08947,14.42443,Entire home/apt,6, baths,3.0,4917.0,2,1125,78,4.95,81,2.28,False,False,False, more than 10,False,False,8.50045386741194,2.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4912,52291327,Serviced apartment in Hlavní město Praha · ★4.92 · 2 bedrooms · 3 beds · 2 baths,https://a0.muscache.com/pictures/miso/Hosting-52291327/original/df69b75a-122a-4039-b297-334a027beb12.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.09012,14.42247,Entire home/apt,6, baths,3.0,5286.0,2,1125,87,4.92,81,3.12,False,False,False, more than 10,False,False,8.572817095164234,2.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4913,52291338,Loft in Praha 1 · ★4.85 · 6 bedrooms · 4 beds · 2 baths,https://a0.muscache.com/pictures/miso/Hosting-52291338/original/1285e202-4d63-4779-9146-0edd41f34f26.jpeg,72065244,2016-05-15,100.0,100.0,Praha 1,50.09026,14.41845,Entire home/apt,8, baths,4.0,13861.0,2,30,41,4.85,3,6.05,False,False,False,5 to 10,True,False,9.536834420213353,2.0,False,False,True,True,True,True,False,True,True,True,False,>3000
4914,52291979,Serviced apartment in Hlavní město Praha · ★4.93 · 2 bedrooms · 3 beds · 2 baths,https://a0.muscache.com/pictures/miso/Hosting-52291979/original/fa2bfa41-b915-4391-8e03-545d2082c105.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.08879,14.42362,Entire home/apt,6, baths,3.0,4796.0,2,1125,78,4.93,81,2.98,False,False,False, more than 10,False,False,8.475537516147405,2.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4915,52292026,Serviced apartment in Hlavní město Praha · ★4.95 · 2 bedrooms · 3 beds · 2 baths,https://a0.muscache.com/pictures/miso/Hosting-52292026/original/3e30b0f3-a739-44f6-bef7-95ab93ed8b11.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.09023,14.42214,Entire home/apt,6, baths,3.0,5047.0,2,1125,0,4.95,81,4.3,False,False,False, more than 10,False,False,8.526549286340263,2.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4916,52292071,Serviced apartment in Hlavní město Praha · ★4.94 · Studio · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52292071/original/4d1d3106-34cb-4c87-8402-246b654250cd.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.08892,14.42431,Entire home/apt,3, bath,2.0,2068.0,2,1125,57,4.94,81,5.32,False,False,False, more than 10,False,False,7.63433723562832,1.0,False,False,True,True,True,True,True,True,True,True,True,2000-2500
4917,52292095,Serviced apartment in Hlavní město Praha · ★4.92 · Studio · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52292095/original/7dc9128f-1357-4090-8c04-1382430ad166.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.09096,14.42427,Entire home/apt,3, bath,2.0,2260.0,2,1125,78,4.92,81,3.93,False,False,False, more than 10,False,False,7.723120092266331,1.0,False,False,True,True,True,True,True,True,True,True,True,2000-2500
4918,52292150,Serviced apartment in Hlavní město Praha · ★4.93 · 2 bedrooms · 3 beds · 2 baths,https://a0.muscache.com/pictures/miso/Hosting-52292150/original/25af2c01-e2cf-44dd-afc3-76c3ca3ea238.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.09072,14.42433,Entire home/apt,6, baths,3.0,6301.0,1,1125,85,4.93,81,2.68,False,False,False, more than 10,False,False,8.748463629942055,2.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4919,52292176,Serviced apartment in Hlavní město Praha · ★4.89 · 2 bedrooms · 3 beds · 2 baths,https://a0.muscache.com/pictures/miso/Hosting-52292176/original/0fcc1f6c-413f-4989-af50-c91a249948d1.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.09053,14.42399,Entire home/apt,6, baths,3.0,6247.0,2,1125,79,4.89,81,2.3,False,False,False, more than 10,False,False,8.73985662749357,2.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4920,52292216,Serviced apartment in Hlavní město Praha · ★4.90 · 2 bedrooms · 3 beds · 2 baths,https://a0.muscache.com/pictures/miso/Hosting-52292216/original/c6c0f955-c4ca-4920-b0b0-526d97b79c87.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.08922,14.42408,Entire home/apt,6, baths,3.0,4935.0,2,1125,83,4.9,81,2.13,False,False,False, more than 10,False,False,8.504107951867582,2.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4921,52292316,Serviced apartment in Hlavní město Praha · ★4.93 · 2 bedrooms · 3 beds · 2 baths,https://a0.muscache.com/pictures/miso/Hosting-52292316/original/c7298b00-672c-40b0-90ab-5125eb0c0e91.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.08899,14.42228,Entire home/apt,6, baths,3.0,4863.0,2,1125,81,4.93,81,3.47,False,False,False, more than 10,False,False,8.489410810403786,2.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4923,52301670,Serviced apartment in Hlavní město Praha · ★5.0 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52301670/original/afd43d25-a132-492c-8534-ee7dd495830f.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.09084,14.42217,Entire home/apt,4, bath,2.0,3076.0,2,1125,75,5.0,81,3.58,False,False,False, more than 10,False,False,8.031385330625534,1.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4924,52302274,Serviced apartment in Hlavní město Praha · ★4.98 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52302274/original/50ced47b-f2e9-48cd-8715-fabd914f7fa0.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.09085,14.42391,Entire home/apt,4, bath,2.0,2999.0,2,1125,90,4.98,81,1.88,False,False,False, more than 10,False,False,8.00603417874901,1.0,False,False,True,True,True,True,True,True,True,True,True,2500-3000
4925,52302381,Serviced apartment in Hlavní město Praha · ★4.97 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52302381/original/e7b8c9aa-8d36-480a-8438-7967151f49dd.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.08911,14.42395,Entire home/apt,4, bath,2.0,2867.0,2,1125,77,4.97,81,2.52,False,False,False, more than 10,False,False,7.96102146588337,1.0,False,False,True,True,True,True,True,True,True,True,True,2500-3000
4926,52302436,Condo in Prague · ★4.88 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/21b6c4d0-f204-49bf-a7e5-646e7403d009.jpg,87683064,2016-08-03,99.0,99.0,Praha 8,50.09597,14.45617,Entire home/apt,4, bath,2.0,1629.0,2,1125,80,4.88,7,2.63,False,False,False,5 to 10,True,False,7.395721608602045,1.0,False,False,True,True,True,True,False,True,True,True,True,1500-2000
4928,52327103,Condo in Praha 1 · ★4.88 · Studio · 1 bed · 1 bath,https://a0.muscache.com/pictures/433d13b2-9c6c-47bf-8de9-37fda50b373a.jpg,15123240,2014-05-05,99.0,100.0,Praha 1,50.09222,14.42992,Entire home/apt,2, bath,1.0,2124.0,2,1125,0,4.88,8,5.94,False,False,False,5 to 10,True,False,7.66105638236183,1.0,False,False,True,True,True,True,True,True,True,True,False,2000-2500
4933,52394292,Condo in Hlavní město Praha · ★4.87 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52394292/original/84421e31-dc52-4d87-80ba-024ab4db40b6.jpeg,52325890,2015-12-26,100.0,100.0,Praha 2,50.06918716430664,14.437591552734377,Entire home/apt,2, bath,1.0,2172.0,1,99,29,4.87,6,5.76,False,False,False,5 to 10,True,False,7.683403681053826,1.0,False,False,False,False,True,True,False,True,True,True,True,2000-2500
4934,52404328,Serviced apartment in Hlavní město Praha · ★4.96 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52404328/original/90035aac-8f0b-4af2-9448-74e1d1ee4128.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.09095,14.42454,Entire home/apt,4, bath,2.0,2675.0,2,1125,66,4.96,81,1.07,False,False,False, more than 10,False,False,7.891704659330107,1.0,False,False,True,True,True,True,True,True,True,True,True,2500-3000
4935,52405692,Serviced apartment in Hlavní město Praha · ★4.92 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52405692/original/3bf0a866-5af9-452d-b2c7-86629f4680bc.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.08896,14.42368,Entire home/apt,4, bath,2.0,3615.0,2,1125,81,4.92,81,1.78,False,False,False, more than 10,False,False,8.192847134592865,1.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4936,52405734,Serviced apartment in Hlavní město Praha · ★4.92 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52405734/original/82b1fc82-f375-4724-8c8c-3ff8c0bd38e6.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.09079,14.42263,Entire home/apt,4, bath,2.0,3678.0,2,1125,88,4.92,81,1.82,False,False,False, more than 10,False,False,8.210124405164267,1.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4937,52412289,Condo in Hlavní město Praha · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,https://a0.muscache.com/pictures/miso/Hosting-52412289/original/c8bcb5be-e8d3-4732-bed3-7b8781db6b51.jpeg,37890890,2015-07-08,100.0,100.0,Praha 1,50.0867,14.43569,Private room,2, shared bath,1.0,1127.0,1,730,56,4.71,15,0.9,False,True,False,5 to 10,True,False,7.027314514039777,1.0,False,False,True,True,True,False,False,True,True,True,False,1000-1500
4938,52416966,Serviced apartment in Hlavní město Praha · ★4.87 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52416966/original/284848fe-1470-4f60-8de4-d250bfe8bcbf.jpeg,414058715,2021-07-20,99.0,100.0,Praha 2,50.077591,14.433769,Entire home/apt,2, bath,1.0,2744.0,1,270,73,4.87,17,4.73,False,False,False,less than 5,False,True,7.917171988845776,1.0,False,False,True,True,False,False,True,True,True,True,True,2500-3000
4939,52417044,Serviced apartment in Hlavní město Praha · ★4.85 · 2 bedrooms · 2 beds · 2 baths,https://a0.muscache.com/pictures/miso/Hosting-52417044/original/cc0dde5b-5fc7-4050-b53e-04b16e23f526.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.09142,14.43388,Entire home/apt,6, baths,2.0,3339.0,2,1125,80,4.85,81,1.54,False,False,False, more than 10,False,False,8.113426639943654,2.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4941,52466655,Condo in Hlavní město Praha · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,https://a0.muscache.com/pictures/miso/Hosting-52466655/original/5b868c84-5c53-4226-a847-967155b68b11.jpeg,424684879,2021-09-26,100.0,98.0,Praha 8,50.09258,14.44147,Entire home/apt,2, baths,1.0,2312.0,2,14,77,4.92,1,4.02,False,False,False,less than 5,False,True,7.7458682297922685,1.5,False,False,True,True,False,False,False,True,True,True,True,2000-2500
4943,52484143,Serviced apartment in Hlavní město Praha · ★4.88 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52484143/original/0fba4710-c8e6-44a6-b1fb-cf03002abe14.jpeg,414058715,2021-07-20,99.0,100.0,Praha 2,50.077591,14.433769,Entire home/apt,2, bath,1.0,3065.0,1,270,85,4.88,17,1.57,False,False,False,less than 5,False,True,8.027802848370312,1.0,False,False,True,True,False,False,True,True,True,True,True,>3000
4944,52484405,Serviced apartment in Hlavní město Praha · ★5.0 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52484405/original/df9590bd-9fd9-4984-8427-c29c1ca55e48.jpeg,414058715,2021-07-20,99.0,100.0,Praha 2,50.077591,14.433769,Entire home/apt,2, bath,1.0,3703.0,1,270,88,5.0,17,1.01,False,False,False,less than 5,False,True,8.216898580913613,1.0,False,False,True,True,False,False,True,True,True,True,True,>3000
4947,52505540,Serviced apartment in Hlavní město Praha · ★4.90 · 2 bedrooms · 3 beds · 2 baths,https://a0.muscache.com/pictures/miso/Hosting-52505540/original/9ffb0de0-e302-4432-926f-490bbc3973e7.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.08884,14.42435,Entire home/apt,6, baths,3.0,5191.0,2,1125,0,4.9,81,3.67,False,False,False, more than 10,False,False,8.55468163582723,2.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4948,52521213,Serviced apartment in Hlavní město Praha · ★4.82 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/9723131e-95d8-4093-909a-99427a17a88a.jpg,414058715,2021-07-20,99.0,100.0,Praha 2,50.077591,14.433769,Entire home/apt,2, bath,1.0,3066.0,1,270,87,4.82,17,7.51,False,False,False,less than 5,False,True,8.028129059431759,1.0,False,False,True,True,False,False,True,True,True,True,True,>3000
4950,52527344,Serviced apartment in Hlavní město Praha · ★4.87 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/6c83086e-da13-4a8c-aa9b-270cfb43e5dd.jpg,414058715,2021-07-20,99.0,100.0,Praha 2,50.077591,14.433769,Entire home/apt,2, bath,2.0,3547.0,1,270,90,4.87,17,4.52,False,False,False,less than 5,False,True,8.173857454773621,1.0,False,False,True,False,False,False,True,True,True,True,True,>3000
4951,52535185,Condo in Praha 1 · ★4.69 · 1 bedroom · 2 beds · 1.5 baths,https://a0.muscache.com/pictures/f89250ce-6325-48eb-a5c9-49d384cd874b.jpg,15683232,2014-05-18,100.0,100.0,Praha 1,50.09176,14.43244,Entire home/apt,4, baths,2.0,2833.0,3,1125,66,4.69,45,1.86,False,False,False,5 to 10,True,False,7.949091499830517,1.5,False,False,True,False,True,True,False,True,True,True,False,2500-3000
4953,52560334,Serviced apartment in Hlavní město Praha · ★4.81 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52560334/original/bb853a65-6274-4ebc-9a3c-77a5ef7f5930.png,371907604,2020-10-14,100.0,100.0,Praha 2,50.075058,14.425499,Entire home/apt,2, bath,1.0,2421.0,1,1125,88,4.81,4,6.68,False,False,False,less than 5,False,True,7.791935956938058,1.0,False,False,True,True,True,True,False,True,True,True,True,2000-2500
4954,52560379,Serviced apartment in Hlavní město Praha · ★4.32 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52560379/original/434ba5dc-9d1d-4af2-adbe-9b31fd9fb029.png,371907604,2020-10-14,100.0,100.0,Praha 2,50.075058,14.425499,Entire home/apt,2, bath,1.0,2640.0,1,1125,83,4.32,4,1.17,False,False,False,less than 5,False,True,7.878534196140362,1.0,False,False,True,True,True,True,False,True,True,True,True,2500-3000
4955,52584036,Loft in Praha 5 · ★4.84 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52584036/original/d89a6eb0-4061-49ff-9e0c-1b878089084f.jpeg,405457386,2021-06-05,95.0,100.0,Praha 5,50.071857,14.395591,Entire home/apt,4, bath,2.0,5771.0,2,1125,75,4.84,15,0.94,False,False,False,less than 5,False,True,8.660600654710967,1.0,False,False,True,True,True,True,False,True,True,True,True,>3000
4957,52607622,Serviced apartment in Hlavní město Praha · ★4.82 · Studio · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52607622/original/cd51a6b1-bb5b-411e-9b50-389d3da1c9ee.png,371907604,2020-10-14,100.0,100.0,Praha 2,50.075058,14.425499,Entire home/apt,2, bath,2.0,2303.0,1,1125,74,4.82,4,1.29,False,False,False,less than 5,False,True,7.741967899820685,1.0,False,False,True,True,True,True,False,True,True,True,True,2000-2500
4958,52670677,Condo in Hlavní město Praha · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,https://a0.muscache.com/pictures/9a1bee29-a943-47a8-a14e-681e4dc11942.jpg,15683232,2014-05-18,100.0,100.0,Praha 1,50.08077,14.41797,Entire home/apt,6, baths,4.0,3862.0,3,1125,12,5.0,45,0.16,False,False,False,5 to 10,True,False,8.258940462988459,1.5,False,False,True,False,True,True,False,True,True,True,True,>3000
4959,52672150,Serviced apartment in Hlavní město Praha · ★4.89 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52672150/original/306d6b1e-a9aa-4f88-972e-c031fc3e55a7.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.09088,14.42298,Entire home/apt,4, bath,2.0,3182.0,2,1125,82,4.89,81,3.6,False,False,False, more than 10,False,False,8.065265208897733,1.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4960,52672482,Serviced apartment in Hlavní město Praha · ★4.84 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52672482/original/f60e621d-f171-4b39-822c-108cc72fa22c.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.089,14.42223,Entire home/apt,4, bath,2.0,3639.0,2,1125,86,4.84,81,3.81,False,False,False, more than 10,False,False,8.19946419761216,1.0,False,False,True,True,True,True,True,True,True,True,True,>3000
4961,52672524,Serviced apartment in Hlavní město Praha · ★4.87 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-52672524/original/b3805772-69d2-4ff0-95e5-1c9d5685d4d0.jpeg,8087351,2013-08-11,100.0,100.0,Praha 1,50.08936,14.42238,Entire home/apt,4, bath,2.0,3226.0,2,1125,80,4.87,81,4.21,False,False,False, more than 10,False,False,8.078998258685154,1.0,False,False,True,True,True,True,True,True,True,True,True,>3000
